State,Number of People by Medicare-Medicaid Enrollment Type,Number of People,Number of People with FFS,Number of Females with FFS,Number of Males with FFS,Percent with all 12 months in FFS Medicaid,Percent with all 12 months in FFS Medicare,Percent with all 12 months with Medicare Part D coverage,Percent under 40 Years,Percent between 40-64 Years,Percent between 65-84 Years,Percent 85+ Years,Percent under 65 Years,Percent 65+ Years,Percent Female,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Asian or Pacific Islander,Percent American Indian or Alaska Native,Percent Other or Unknown Race,Percent of Medicare beneficiaries with benefits due to Old Age or Survivor's Insurance,Percent of Medicare beneficiaries with benefits due to Disability Insurance,Percent of Medicare beneficiaries with benefits due to ESRD with or without Disability Insurance,Percent of Medicaid enrollees with MAS - Receiving Cash or Section 1931,Percent of Medicaid enrollees with MAS - Medically Needy,Percent of Medicaid enrollees with MAS - Poverty Related,Percent of Medicaid enrollees with MAS - 1115 Demonstration Expansion,Percent of Medicaid enrollees with MAS - unclassified or unknown,Percent of Medicaid enrollees with BOE - Aged,Percent of Medicaid enrollees with BOE - Blind/Disabled,Percent of Medicaid enrollees with BOE - Child,Percent of Medicaid enrollees with BOE - Adult,Percent of Medicaid enrollees with BOE - Breast and Cervical Cancer Prevention Act,Percent of Medicaid enrollees with BOE - Other/Unknown,Percent of people with acquired hypothyroidism,Percent of people who have had a heart attack,Percent of people with Alzheimer's disease,Percent of people with Alzheimer's and related disorders,Percent of people with anemia,Percent of people with asthma,Percent of people with atrial fibrillation,Percent of people with cataracts,Percent of people with chronic kidney disease,Percent of people with chronic obstructive pulmonary disease,Percent of people with heart failure,Percent of people with diabetes,Percent of people with glaucoma,Percent of people with a hip fracture,Percent of people with high cholesterol,Percent of people with hypertension,Percent of people with ischemic heart disease,Percent of people with osteoporosis,Percent of people with arthritis,Percent of people with stroke or TIA,Percent of females with breast cancer,Percent of people with colorectal cancer,Percent of females with endometrial cancer,Percent of people with lung cancer,Percent of males with prostate cancer,Percent of males with benign prostatic hyperplasia,Percent of people with depression (any instance including bipolar episodes),Percent of people with Major Depressive Disorders,Percent of people with ADHD or other conduct disorders,Percent of people with anxiety,Percent of people with bipolar disorder,Percent of people with personality disorders,Percent of people with post-traumatic stress disorder,Percent of people with schizophrenia,Percent of people with schizophrenia or other psychotic disorders,Percent of people with tobacco use disorder,Percent of people with autism,Percent of people with cerebral palsy,Percent of people with cystic fibrosis or other metabolic developmental disorders,Percent of people with epilepsy,Percent of people with intellectual disabilities,Percent of people with learning disabilities,Percent of people with mobility impairments,Percent of people with multiple sclerosis and transverse myelitis,Percent of people with muscular dystrophy,Percent of people with deafness or other hearing impairment,Percent of people with blindness or other visual impairment,Percent of people with spina bifida or other congenital anomalies,Percent of people with a history of spinal cord injury,Percent of people with a history of traumatic brain injury,Percent of people with alcohol use disorder,Percent of people with drug use disorder,Percent of people with fibromyalgia or chronic pain,Percent of people with hepatitis a,Percent of people with hepatitis b (acute or unspecified),Percent of people with hepatitis b (chronic),Percent of people with hepatitis c (acute),Percent of people with hepatitis c (chronic),Percent of people with hepatitis c (unspecified),Percent of people with hepatitis d,Percent of people with hepatitis e,Percent of people with viral hepatitis (general),Percent of people with HIV/AIDS,Percent of people with leukemia or lymphoma,"Percent of people with liver disease, cirrhosis, or other liver condition",Percent of people with migraines or other chronic headaches,Percent of people with obesity,Percent of people with pressure ulcers or chronic ulcers,Percent of people with peripheral vascular disease,Percent of people with overarching opioid use disorder,Percent of people with opioid use disorder through diagnosis or procedure code,Percent of people with opioid use related hospitalization or ED visit,Percent of people with Medication Assistance Therapy,Percent of people with Sickle Cell Disease,Count of Acute IP Hospital Days - Medicare and Medicaid combined,Count of Acute IP Hospital Admissions - Medicare and Medicaid combined,Total dollars (Medicare and Medicaid) associated with IP hospital admissions,Count of Acute IP Hospital 30-day Readmissions - Medicare and Medicaid combined,Readmission Rate (% of admissions that are readmissions),Count of ED Visits - Medicare and Medicaid combined,"ED Visits per 1,000 enrollees",Percent with at least one Medicare or Medicaid Nursing Facility or non Facility-based Long-term Care Service (claim or assessment),Percent with at least one Medicare or Medicaid Residential Mental Health service,Percent with at least one Medicare or Medicaid Community Mental Health service,Number of FFS people who used Medicare IP Hospital services,Number of FFS people who used Medicare Other IP Hospital services,Number of FFS people who used Medicare Other facility-based post-acute care services,Number of FFS people who used Medicare SNF services,Number of FFS people who used Medicare home health services,Number of FFS people who used Medicare hospice services,Number of FFS people who used Medicare hospital outpatient services,Number of FFS people who used Medicare ESRD facility services,Number of FFS people who used Medicare RHC/FQHC clinic services,Number of FFS people who used Medicare outpatient therapy services,Number of FFS people who used Medicare Community Mental Health Clinic services,Number of FFS people who used Medicare ambulatory surgical center services,Number of FFS people who used Medicare Part B drugs,Number of FFS people who used Medicare physician evaluation & management services,Number of FFS people who used Medicare procedures,Number of FFS people who used Medicare imaging services,Number of FFS people who used Medicare laboratory/testing services,Number of FFS people who used Medicare durable medical equipment,Number of FFS people who used Medicare Other Part B services,Number of people who used Medicare Part D prescription drugs,Number of people who were enrolled in Medicare managed care Part A or Part B,Total Medicare payments,Total Medicare IP Hospital FFS payments,Total Medicare Other IP Hospital FFS payments,Total Medicare Other facility-based post-acute care FFS payments,Total Medicare SNF FFS payments,Total Medicare home health FFS payments,Total Medicare hospice FFS payments,Total Medicare hospital outpatient FFS payments,Total Medicare ESRD facility FFS payments,Total Medicare RHC/FQHC clinic FFS payments,Total Medicare Outpatient Therapy FFS Payments,Total Medicare Community Mental Health Clinic FFS Payments,Total Medicare ambulatory surgical center FFS payments,Total Medicare Part B drug FFS payments,Total Medicare physician evaluation & management FFS payments,Total Medicare procedure FFS payments,Total Medicare imaging FFS payments,Total Medicare laboratory/testing FFS payments,Total Medicare durable medical equipment FFS payments,Total Medicare Other Part B FFS payments,Total Medicare Part D prescription drug FFS costs (total RX cost),Total Medicare managed care Part A premium payments,Total Medicare managed care Part B premium payments,Number of FFS people who used Medicaid waiver services (across all types of service),Number of FFS people who used Medicaid non-waiver services (across all types of service),Number of FFS people who used Medicaid IP Hospital services,Number of FFS people who used Medicaid mental health services,Number of FFS people who used Medicaid intermediate care facility services,Number of FFS people who used Medicaid nursing facility services,Number of FFS people who used Medicaid home health services,Number of FFS people who used Medicaid hospice services,Number of FFS people who used Medicaid hospital outpatient services,Number of FFS people who used Medicaid physician services,Number of FFS people who used Medicaid lab/xray services,Number of FFS people who used Medicaid durable medical equipment services,Number of FFS people who used Medicaid drugs,Number of FFS people who used Medicaid personal care services,Number of FFS people who used Medicaid targeted case management services,Number of FFS people who used Medicaid clinic services,Number of FFS people who used Medicaid dental services,Number of FFS people who used Medicaid transportation services,Number of FFS people who used Medicaid other services,Number of people who used Medicaid managed care services,Total Medicaid FFS payments,Total waiver FFS payments (across all types of service),Total Medicaid non-waiver FFS payments (across all types of service),Total Medicaid IP Hospital FFS payments,Total Medicaid mental health FFS payments,Total Medicaid intermediate care facility FFS payments,Total Medicaid nursing facility FFS payments,Total Medicaid home health FFS payments,Total Medicaid hospice FFS payments,Total Medicaid hospital outpatient FFS payments,Total Medicaid physician FFS payments,Total Medicaid lab/xray FFS payments,Total Medicaid durable medical equipment FFS payments,Total Medicaid drug FFS payments,Total Medicaid personal care payments,Total Medicaid targeted case management payments,Total Medicaid clinic payments,Total Medicaid dental payments,Total Medicaid transportation service payments,Total Medicaid other service payments,Total Medicaid managed care payments,Percent of Medicaid enrollees with Home and Community Based Services waiver payments,Percent of Medicaid enrollees without Home and Community Based Services waiver payments,Percent with Medicaid non facility-based long term care services (home health or Personal Care Services),Year
DC,Partial Benefit,4371,4370,2398,1972,0.998,0.866,0.971,0.0302,0.355,0.549,0.0661,0.385,0.615,0.549,0.451,0.0734,0.873,*,0.0394,*,*,0.599,0.368,0.0327,*,0.0032,0.899,*,0.0954,0.516,0.399,*,*,*,0.083,0.04,0.0059,0.0288,0.0794,0.269,0.0689,0.0297,0.124,0.208,0.0776,0.192,0.354,0.112,0.0032,0.344,0.607,0.251,0.0394,0.208,0.0451,0.0438,0.0121,*,0.0112,0.0634,0.0771,0.113,0.106,0.0053,0.0515,0.0588,*,0.0096,0.0529,0.0638,0.0929,*,*,*,0.0304,0.0046,*,0.035,0.0039,*,0.0197,0.0069,*,*,0.0025,0.0387,0.0407,0.0469,*,0.0046,0.0076,0.0103,0.0316,0.0201,*,*,0.054,0.0773,0.0098,0.0286,0.0098,0.0998,0.0513,0.104,0.0162,0.0128,0.0117,0.0025,0.003,20921,2896,29673921,554,0.191,5516,1262.2,0.0206,0.0174,0.0851,1059,77,80,207,399,52,2778,229,749,18,*,156,1077,3327,2010,2678,2960,1155,1102,3641,763,76729125,27763133,834708,2706928,3366149,1738991,426194,5628422,5998216,339767,*,*,109870,994287,4298400,2861005,1255146,1290734,962847,742459,15951574,3309286,3779606,18,3113,701,476,*,37,60,*,75,1240,2106,1228,148,13,*,725,116,184,2393,461,34757577,10433,34747144,1910788,542522,*,460970,460626,*,26446,349778,3853590,3237865,149487,70370,*,130760,102111,35104,23349870,70759,0.0082,0.0073,0.0188,2009
DC,Medicare Only,57692,39687,22784,16903,.,0.685,0.282,0.0094,0.0624,0.749,0.179,0.0718,0.928,0.565,0.435,0.357,0.591,0.0116,0.0218,0.0003,0.0187,0.922,0.0691,0.0092,.,.,.,.,.,.,.,.,.,.,.,0.0458,0.0071,0.0515,0.0989,0.243,0.0333,0.0495,0.188,0.118,0.0502,0.126,0.236,0.163,0.0061,0.354,0.508,0.237,0.0598,0.232,0.0377,0.0612,0.0121,0.0037,0.0081,0.0928,0.122,0.0627,0.0565,0.0014,0.028,0.013,0.0013,0.0013,0.0085,0.018,0.0257,*,0.0004,0.0026,0.0134,0.0018,*,0.0205,0.0034,0.0003,0.0366,0.0038,0.0008,0.0022,0.0021,0.0111,0.0066,0.0332,*,0.0011,0.0016,0.002,0.0041,0.003,*,*,0.0089,0.0078,0.0108,0.0186,0.0052,0.0339,0.0389,0.099,0.0028,0.0018,0.0023,0.0003,0.0006,71424,11992,153595291,2222,0.185,22657,570.9,0.0019,0.0026,0.0348,7983,156,447,2472,3482,839,22833,562,765,446,*,3201,16586,34603,22653,27021,29863,8092,9382,14060,6461,392823300,153595291,2096550,10787946,27037767,16530684,9702027,32868388,12898695,*,437543,*,2132287,7255028,33339049,21981333,12119212,10186151,4757623,4818753,19075721,9210467,27201685,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2009
DC,Medicaid Only (Disability),27810,24738,11034,13704,0.89,.,.,0.482,0.507,.,.,0.989,.,0.435,0.565,0.0319,0.897,*,0.0178,*,0.0044,.,.,.,0.661,0.199,*,*,0.125,*,0.905,0.0054,0.0061,*,0.0812,0.0133,0.004,0.0018,0.0158,0.125,0.0688,0.0065,0.0359,0.0827,0.0409,0.0653,0.168,0.0294,0.0016,0.067,0.274,0.0796,0.0034,0.0507,0.0201,0.0165,0.0041,0.0026,0.0053,0.0079,0.0118,0.11,0.173,0.0374,0.0519,0.133,0.0087,0.0192,0.127,0.154,0.131,0.0062,0.009,0.0013,0.0525,0.0596,0.0027,0.0306,0.0043,0.0006,0.01,0.0034,0.0019,0.0051,0.0034,0.0895,0.135,0.0326,0.0009,0.0086,0.0054,0.0066,0.0485,0.0433,*,*,0.0852,0.0888,0.0055,0.0261,0.0081,0.0593,0.0354,0.0232,0.0608,0.0557,0.0365,0.0135,0.0052,121509,13073,202989418,3857,0.295,21471,867.9,0.0383,0.0051,0.103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1119,22578,5912,10233,261,631,1919,140,13580,15827,15578,10174,18760,909,*,8651,6793,7182,8029,26545,638479788,48957303,537423735,202989418,31204429,44413367,34560784,30770282,*,10662014,24931010,10173773,9900778,67419488,2433102,*,11181697,6213580,5029444,92744568,77656360,0.0396,0.0187,0.102,2009
DE,Full Benefit,11509,11432,7383,4049,0.969,0.905,0.985,0.126,0.322,0.38,0.172,0.448,0.552,0.645,0.355,0.543,0.354,0.0336,0.0584,0.0013,0.0096,0.541,0.445,0.0148,0.547,*,*,0.0116,0.437,0.516,0.409,*,0.0374,*,0.0367,0.089,0.0101,0.161,0.319,0.347,0.0855,0.07,0.135,0.224,0.165,0.231,0.362,0.0974,0.0156,0.388,0.604,0.343,0.0779,0.286,0.093,0.0237,0.011,*,0.0083,0.039,0.0763,0.254,0.248,0.0234,0.132,0.081,0.0179,0.0103,0.0715,0.113,0.109,0.0087,0.0209,0.0034,0.073,0.0943,0.0024,0.0973,0.0143,0.0017,0.0423,0.0152,0.0069,0.0072,0.006,0.0363,0.055,0.115,*,0.0037,0.0018,0.0115,0.0191,0.0183,*,*,0.0409,0.0393,0.0075,0.0436,0.0252,0.113,0.107,0.267,0.0243,0.0187,0.0126,0.0035,0.0024,60766,8597,67144097,1546,0.18,17353,1517.9,0.298,0.0305,0.244,3072,319,180,2601,1111,869,7367,300,483,260,*,920,3778,10267,6889,7885,8649,3749,5293,10524,749,232332342,61281686,4226508,4783705,28039599,5244289,16276914,10328746,7241464,*,235652,*,707191,2689230,15367650,6205306,3255790,3090950,4494017,6401150,55826597,5152020,4569284,1183,10880,2239,901,90,3308,560,606,5681,9404,6766,1663,5382,*,*,1298,39,4417,7064,11280,318552045,23866245,294685800,5862411,9306166,19903998,160322224,3988502,15547330,2433724,3736158,522399,957431,1919953,*,*,2229391,34740,1574693,90190979,4296869,0.185,0.0384,0.202,2009
DE,Partial Benefit,13127,13116,8456,4660,0.992,0.94,0.979,0.0676,0.39,0.446,0.0969,0.457,0.543,0.645,0.355,0.609,0.318,0.0125,0.0504,0.0011,0.0084,0.528,0.458,0.0142,*,*,0.95,*,0.0488,0.517,0.434,*,*,*,0.0488,0.0692,0.011,0.022,0.067,0.245,0.0843,0.0547,0.17,0.172,0.152,0.163,0.331,0.11,0.0056,0.478,0.588,0.31,0.0469,0.29,0.0403,0.0326,0.0101,0.0035,0.0121,0.0391,0.0706,0.196,0.179,0.0148,0.123,0.0772,0.0181,0.0126,0.0587,0.0727,0.127,0.0012,0.0026,0.0027,0.0322,0.0096,*,0.0225,0.0055,*,0.0252,0.0064,0.0023,0.0034,0.0027,0.0361,0.054,0.125,*,0.0028,0.0014,0.0124,0.0215,0.0159,*,*,0.0403,0.0078,0.0085,0.0439,0.0223,0.113,0.0456,0.125,0.0266,0.0207,0.0127,0.0043,0.0013,38235,6367,57747602,1097,0.172,14045,1070.8,0.0136,0.0288,0.149,2846,380,143,598,1270,374,9178,276,661,234,*,1566,5546,11497,7203,8923,9407,4340,3537,11747,1053,187797684,55662142,4027884,3417229,8135363,4764140,5409162,14301372,6723690,*,250479,*,1282991,3175540,13725934,7626179,3675170,3277721,3488786,2534611,47715320,5358144,4742744,*,6282,1172,231,*,166,16,*,3670,5965,4326,256,628,*,*,972,29,1037,3037,926,11312296,*,*,2085460,246046,*,1836706,27508,*,1605776,2215646,304222,122108,1208581,*,*,760109,9185,37316,775519,2000616,*,0.0025,0.0017,2009
DE,Medicare Only,127471,114041,61778,52263,.,0.894,0.414,0.0071,0.101,0.781,0.11,0.108,0.892,0.536,0.464,0.848,0.119,0.0102,0.0135,0.0003,0.0087,0.882,0.114,0.0041,.,.,.,.,.,.,.,.,.,.,.,0.0749,0.0081,0.0328,0.074,0.215,0.0394,0.0868,0.266,0.133,0.0979,0.135,0.279,0.125,0.0063,0.577,0.614,0.331,0.0604,0.28,0.0397,0.0546,0.0127,0.0046,0.0117,0.0911,0.141,0.0963,0.0856,0.0022,0.0604,0.0126,0.0021,0.0023,0.0044,0.0125,0.0401,*,0.0005,0.0029,0.0116,0.0008,0.0001,0.0161,0.004,0.0002,0.0365,0.0034,0.0009,0.0032,0.002,0.0102,0.0081,0.0664,0.0002,0.0006,0.0004,0.0014,0.0031,0.0022,*,*,0.0072,0.0011,0.0124,0.0252,0.0105,0.0637,0.0354,0.123,0.0048,0.0036,0.0022,0.0003,0.0003,157116,29445,345437753,4988,0.169,48731,427.3,0.0012,0.0036,0.0414,20204,500,1248,5600,8614,3474,73868,798,1090,3237,*,19524,64809,104802,73670,82347,90858,29491,28688,49137,6645,1013429917,345437753,5898374,25908754,66789482,31829042,47084176,101207753,17500976,*,3574536,*,14883282,26350277,94642759,72187367,34634616,28072324,19658379,14587591,67470530,28141529,24987611,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2009
DE,Medicaid Only (Disability),13431,3828,1759,2069,0.285,.,.,0.666,0.328,.,.,0.995,.,0.463,0.537,0.466,0.447,0.009,0.074,*,*,.,.,.,0.776,*,*,0.0226,0.193,0.0014,0.909,0.0127,0.0274,0.0045,0.045,0.0185,0.0031,0.0065,0.0272,0.0985,0.058,0.0104,0.0222,0.07,0.0408,0.0368,0.113,0.028,*,0.0679,0.149,0.0664,0.0052,0.0538,0.0225,0.0392,0.0034,*,0.0052,*,0.0053,0.0684,0.101,0.0831,0.0577,0.0818,0.0107,0.012,0.0408,0.0504,0.0475,0.0319,0.0434,0.0042,0.0637,0.102,0.0658,0.0426,0.0063,0.0042,0.0136,0.0042,0.0133,0.0037,0.0052,0.0368,0.0556,0.0483,*,0.0039,*,0.0063,0.0199,0.018,*,*,0.0384,0.106,0.0091,0.0253,0.0144,0.0324,0.0266,0.0269,0.0282,0.0269,0.0076,0.0031,0.0063,12270,1109,17489172,296,0.267,4262,1113.4,0.0243,0.0175,0.0593,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,226,12243,561,5311,42,244,224,59,2202,10840,9054,5597,11436,*,18,1139,2321,3127,10283,13153,189826067,9287002,171217327,17489172,19715793,8504367,23643294,1095336,975031,3214741,4060978,1983279,1560743,43645307,*,*,2165849,1882585,1803408,48744752,113802885,0.0492,0.0322,0.0596,2009
FL,Full Benefit,346155,340557,219411,121145,0.938,0.828,0.984,0.0807,0.216,0.518,0.186,0.297,0.703,0.645,0.355,0.407,0.2,0.0235,0.359,0.0013,0.0096,0.695,0.293,0.0124,0.647,0.013,0.0031,0.0149,0.322,0.567,0.393,*,0.004,*,0.0359,0.09,0.0109,0.148,0.271,0.375,0.0653,0.0606,0.141,0.176,0.198,0.229,0.34,0.0876,0.0149,0.37,0.56,0.382,0.0879,0.344,0.0778,0.0267,0.0107,0.0029,0.0078,0.0445,0.12,0.289,0.289,0.0106,0.152,0.0655,0.0099,0.0062,0.0688,0.133,0.0842,0.0026,0.0114,0.0054,0.0491,0.0318,0.0017,0.0619,0.0068,0.0013,0.0361,0.0416,0.0035,0.0043,0.0085,0.0319,0.0362,0.0822,0.0006,0.0029,0.0025,0.0059,0.0115,0.0091,0.0003,*,0.0212,0.0237,0.0081,0.0466,0.0173,0.0841,0.117,0.201,0.0112,0.0082,0.0087,0.0018,0.0018,1527724,237364,1668886796,41834,0.176,411424,1208.1,0.176,0.0212,0.221,86464,7405,5308,64364,67940,23782,155232,6152,30950,24205,11794,25150,101701,264860,188898,215166,235047,116387,145708,313999,100478,7836923590,1557588838,92649974,154152163,875531865,952045633,409772677,211863523,129601208,14746046,108661748,119194269,19274398,77769474,502362305,196303331,125157983,117597421,154272790,100324858,1387956680,539290508,488214561,22249,274323,62041,36087,1879,57913,6940,11794,121310,194844,118154,120081,114289,491,6121,13930,22639,6281,110924,64373,3721667013,106332279,3615334734,111297958,47914006,208484229,2254487555,17716873,208215457,58066894,63158363,11875371,57319288,32404867,3115168,10919140,6014931,7995971,1887927,620793015,371503017,0.101,0.921,0.118,2009
FL,Partial Benefit,276055,275920,161852,114068,0.999,0.597,0.985,0.0558,0.329,0.546,0.0692,0.385,0.615,0.587,0.413,0.497,0.211,0.0104,0.273,0.0012,0.0072,0.603,0.385,0.0118,0.0024,0.0044,0.922,0.0004,0.0709,0.577,0.362,*,0.0006,*,0.0605,0.0467,0.0063,0.0215,0.0529,0.187,0.0456,0.03,0.072,0.103,0.116,0.114,0.219,0.0474,0.0036,0.266,0.346,0.235,0.0372,0.197,0.0289,0.0217,0.0072,0.0025,0.0073,0.0234,0.0582,0.148,0.143,0.005,0.0944,0.0515,0.0084,0.0074,0.039,0.0508,0.0962,0.0004,0.0018,0.0032,0.0234,0.0039,0.0006,0.0199,0.0054,0.0006,0.0154,0.0146,0.0013,0.0021,0.0043,0.0306,0.0358,0.0866,0.0005,0.0022,0.0019,0.0069,0.0132,0.0102,0.0002,*,0.0224,0.0191,0.0067,0.0343,0.02,0.0695,0.0375,0.0814,0.0158,0.0116,0.0118,0.0038,0.0016,700583,119151,812751500,20276,0.17,218267,791.1,0.0093,0.0176,0.0992,42679,5018,2273,8992,28330,6514,97180,4198,17849,9511,3788,18835,68808,146037,96070,118295,128502,63761,56111,249532,137563,4704739140,757285980,62066444,58753514,118561410,298059440,79867408,159823500,96803554,6147301,36192934,36680242,15270177,54215484,219036766,126748607,73747219,67324899,78803043,33816495,863521932,887381760,787799652,260,108885,32300,9794,*,1937,325,740,56420,77892,48214,39545,8344,132,414,2212,1450,1209,12148,6929,191833578,785161,191048417,55465520,2303131,*,35145637,598561,8157930,24311982,22327522,5959816,18268325,7763540,705962,*,1159982,821144,408282,7319444,13288870,0.0016,0.106,0.0028,2009
FL,Medicare Only,2813667,1907077,1019690,887387,.,0.677,0.517,0.0058,0.0833,0.78,0.131,0.0891,0.911,0.53,0.47,0.831,0.0683,0.0084,0.084,0.0005,0.008,0.903,0.0942,0.0029,.,.,.,.,.,.,.,.,.,.,.,0.0863,0.0082,0.04,0.086,0.268,0.038,0.0906,0.232,0.13,0.114,0.138,0.252,0.123,0.0081,0.544,0.578,0.378,0.0857,0.293,0.0411,0.0598,0.0138,0.0039,0.0124,0.096,0.161,0.104,0.0958,0.0015,0.0649,0.0117,0.0015,0.0021,0.0043,0.0148,0.037,0.0001,0.0004,0.0047,0.0104,0.0006,0.0001,0.0168,0.0035,0.0004,0.0392,0.0077,0.0011,0.0019,0.0033,0.0104,0.0074,0.0786,0.0002,0.0006,0.0006,0.0015,0.0031,0.0019,<0.01%,*,0.0059,0.0019,0.0148,0.0287,0.0115,0.0438,0.0452,0.105,0.0035,0.0021,0.0027,0.0004,0.0002,2655568,525624,4818073131,89040,0.169,835938,438.3,0.001,0.0025,0.0352,354813,9277,20038,95568,222939,69205,1034791,10274,60859,70253,1447,329791,1134306,1724060,1330143,1413480,1574658,539211,573029,1358371,823220,26122460160,4818073131,107732445,413913052,1140127397,1223489409,807242223,1415195647,200481545,16695763,108156976,12506234,257889402,743747458,1907358223,1642638616,856567743,753438002,406435907,227411481,1551793936,4412220829,3894258962,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2009
FL,Medicaid Only (Disability),343941,131881,57578,74222,0.383,.,.,0.563,0.426,.,.,0.989,.,0.46,0.54,0.304,0.258,0.0074,0.143,0.0019,0.0011,.,.,.,0.826,0.0136,0.0052,0.0504,0.104,0.0014,0.912,0.0061,0.0026,0.0019,0.0757,0.0244,0.0008,0.003,0.0166,0.133,0.0429,0.0116,0.0156,0.063,0.0637,0.0595,0.111,0.0114,0.0016,0.0843,0.182,0.098,0.0043,0.0348,0.032,0.0305,0.0079,0.004,0.0127,0.0047,0.0077,0.107,0.0996,0.0501,0.0569,0.0553,0.0051,0.0081,0.041,0.0569,0.0978,0.0149,0.0187,0.0038,0.0412,0.0239,0.0319,0.0234,0.0045,0.0014,0.0101,0.0037,0.0084,0.0041,0.005,0.0523,0.046,0.0315,0.0004,0.0024,0.0017,0.0049,0.0136,0.0111,0.0001,*,0.0255,0.0312,0.0101,0.0375,0.012,0.0362,0.0196,0.0212,0.0113,0.0092,0.0074,0.0011,0.0051,903019,132063,1099851909,34442,0.261,418164,3170.8,0.0226,0.0022,0.0721,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11141,292689,66175,85339,1001,6581,11073,5231,158114,253277,227057,135564,257408,108,17027,81918,41332,45104,131634,285621,3769022113,119814569,3555874921,1099851909,64685222,119448335,259494503,168928531,73336746,139992066,290000833,106098398,119730900,679586577,358526,7627054,43914375,9598534,17976217,475060764,997753200,0.0555,0.958,0.0825,2009
GA,Full Benefit,141028,138505,92197,46308,0.927,0.817,0.995,0.103,0.286,0.45,0.161,0.389,0.611,0.667,0.333,0.465,0.468,0.0378,0.0224,0.0008,0.0066,0.6,0.376,0.024,0.611,0.0074,*,*,0.375,0.418,0.534,*,0.0014,*,0.0455,0.0795,0.01,0.139,0.249,0.331,0.0602,0.0505,0.105,0.213,0.157,0.23,0.355,0.0702,0.0152,0.317,0.623,0.269,0.0535,0.294,0.067,0.0266,0.0084,0.0023,0.0079,0.0358,0.0729,0.211,0.211,0.0153,0.126,0.0548,0.009,0.0063,0.0717,0.112,0.108,0.0039,0.014,0.0042,0.065,0.0713,0.0019,0.0763,0.0073,0.0016,0.0216,0.0139,0.0036,0.0081,0.0047,0.0302,0.0349,0.0979,0.0004,0.0022,0.0019,0.004,0.0093,0.0083,0.0001,*,0.0182,0.0129,0.0111,0.0311,0.0211,0.089,0.0931,0.172,0.0115,0.0084,0.0091,0.0021,0.003,517022,86434,619334706,14999,0.174,315466,2277.7,0.226,0.0353,0.134,33547,3401,1539,25010,13821,7973,86821,4491,12533,1052,104,7257,45939,116669,75542,89704,99084,48662,58947,129767,18916,2315931923,563968051,37404401,50988455,240051483,76852770,111486078,133721986,102359274,4901400,1026875,691213,5630840,29522851,134244141,66904566,31223260,33878751,51028148,52685863,521921519,127067631,115421405,7180,128814,21966,21180,593,30881,831,4494,60646,103434,89246,63433,47139,151,16225,15171,11039,19736,63910,137086,1592393153,95736509,1496656644,55366655,15854850,50648280,914468804,1081326,61257329,9978794,20107497,15812911,14034594,16342702,705996,94914705,5098808,4164073,1302193,311253636,32080717,0.109,0.0401,0.113,2009
